Price,Close,Volume
Ticker,00685L.TW,00685L.TW
Date,,
2017-03-23,10.0,0
2017-03-24,10.0,0
2017-03-27,10.0,0
2017-03-28,10.0,0
2017-03-29,9.979999542236328,0
2017-03-30,9.920000076293945,2013000
2017-03-31,9.880000114440918,2233000
2017-04-05,10.050000190734863,3815000
2017-04-06,9.960000038146973,1012000
2017-04-07,9.890000343322754,1406000
2017-04-10,9.930000305175781,958000
2017-04-11,9.859999656677246,2075000
2017-04-12,9.84000015258789,1481000
2017-04-13,9.90999984741211,1522000
2017-04-14,9.680000305175781,1645000
2017-04-17,9.65999984741211,875000
2017-04-18,9.699999809265137,833000
2017-04-19,9.520000457763672,1228000
2017-04-20,9.529999732971191,2058000
2017-04-21,9.6899995803833,1576000
2017-04-24,9.710000038146973,1093000
2017-04-25,9.890000343322754,2144000
2017-04-26,9.960000038146973,1623000
2017-04-27,9.960000038146973,1344000
2017-04-28,9.979999542236328,1418000
2017-05-02,10.100000381469727,3429000
2017-05-03,10.119999885559082,1386000
2017-05-04,10.140000343322754,1669000
2017-05-05,10.020000457763672,1848000
2017-05-08,10.069999694824219,1751000
2017-05-09,10.079999923706055,3082000
2017-05-10,10.140000343322754,1666000
2017-05-11,10.229999542236328,2522000
2017-05-12,10.199999809265137,1769000
2017-05-15,10.300000190734863,1501000
2017-05-16,10.300000190734863,1223000
2017-05-17,10.25,1226000
2017-05-18,10.180000305175781,1436000
2017-05-19,10.15999984741211,1057000
2017-05-22,10.239999771118164,812000
2017-05-23,10.289999961853027,1013000
2017-05-24,10.329999923706055,1555000
2017-05-25,10.489999771118164,849000
2017-05-26,10.449999809265137,1195000
2017-05-31,10.350000381469727,802000
2017-06-01,10.430000305175781,1383000
2017-06-02,10.529999732971191,1442000
2017-06-03,10.649999618530273,0
2017-06-05,10.6899995803833,1111000
2017-06-06,10.6899995803833,792000
2017-06-07,10.6899995803833,828000
2017-06-08,10.729999542236328,555000
2017-06-09,10.729999542236328,565000
2017-06-12,10.539999961853027,652000
2017-06-13,10.550000190734863,148000
2017-06-14,10.399999618530273,119000
2017-06-15,10.420000076293945,276000
2017-06-16,10.609999656677246,558000
2017-06-19,10.779999732971191,625000
2017-06-20,11.0,714000
2017-06-21,11.039999961853027,812000
2017-06-22,11.109999656677246,802000
2017-06-23,11.09000015258789,1160000
2017-06-26,11.470000267028809,2836000
2017-06-27,11.460000038146973,1199000
2017-06-28,11.25,1904000
2017-06-29,11.279999732971191,1551000
2017-06-30,11.199999809265137,4132000
2017-07-03,11.229999542236328,241000
2017-07-04,11.119999885559082,47000
2017-07-05,11.270000457763672,773000
2017-07-06,11.220000267028809,556000
2017-07-07,11.09000015258789,145000
2017-07-10,11.09000015258789,186000
2017-07-11,11.390000343322754,706000
2017-07-12,11.380000114440918,120000
2017-07-13,11.569999694824219,172000
2017-07-14,11.520000457763672,11000
2017-07-17,11.5600004196167,482000
2017-07-18,11.609999656677246,262000
2017-07-19,11.729999542236328,142000
2017-07-20,11.75,153000
2017-07-21,11.630000114440918,82000
2017-07-24,11.649999618530273,303000
2017-07-25,11.680000305175781,753000
2017-07-26,11.600000381469727,422000
2017-07-27,11.869999885559082,233000
2017-07-28,11.630000114440918,133000
2017-07-31,11.609999656677246,184000
2017-08-01,11.789999961853027,162000
2017-08-02,11.90999984741211,44000
2017-08-03,11.800000190734863,91000
2017-08-04,11.880000114440918,131000
2017-08-07,12.079999923706055,872000
2017-08-08,12.09000015258789,259000
2017-08-09,11.880000114440918,874000
2017-08-10,11.649999618530273,466000
2017-08-11,11.550000190734863,138000
2017-08-14,11.399999618530273,236000
2017-08-15,11.520000457763672,21000
2017-08-16,11.449999809265137,396000
2017-08-17,11.640000343322754,159000
2017-08-18,11.510000228881836,61000
2017-08-21,11.529999732971191,38000
2017-08-22,11.729999542236328,58000
2017-08-23,11.720000267028809,710000
2017-08-24,11.960000038146973,151000
2017-08-25,12.039999961853027,353000
2017-08-28,12.050000190734863,8000
2017-08-29,11.989999771118164,583000
2017-08-30,12.130000114440918,183000
2017-08-31,12.170000076293945,516000
2017-09-01,12.260000228881836,207000
2017-09-04,12.180000305175781,37000
2017-09-05,12.1899995803833,89000
2017-09-06,12.119999885559082,111000
2017-09-07,12.020000457763672,15000
2017-09-08,12.180000305175781,6000
2017-09-11,12.170000076293945,90000
2017-09-12,12.239999771118164,17000
2017-09-13,12.109999656677246,10000
2017-09-14,12.130000114440918,42000
2017-09-15,12.15999984741211,37000
2017-09-18,12.369999885559082,266000
2017-09-19,12.220000267028809,14000
2017-09-20,12.079999923706055,101000
2017-09-21,12.270000457763672,86000
2017-09-22,11.960000038146973,116000
2017-09-25,11.710000038146973,32000
2017-09-26,11.579999923706055,129000
2017-09-27,11.680000305175781,40000
2017-09-28,11.65999984741211,94000
2017-09-29,11.65999984741211,67000
2017-10-02,11.979999542236328,140000
2017-10-03,11.989999771118164,32000
2017-10-05,12.119999885559082,254000
2017-10-06,12.149999618530273,92000
2017-10-11,12.369999885559082,408000
2017-10-12,12.5600004196167,245000
2017-10-13,12.569999694824219,54000
2017-10-16,12.630000114440918,125000
2017-10-17,12.6899995803833,153000
2017-10-18,12.640000343322754,44000
2017-10-19,12.699999809265137,45000
2017-10-20,12.670000076293945,32000
2017-10-23,12.670000076293945,0
2017-10-24,12.670000076293945,36000
2017-10-25,12.6899995803833,38000
2017-10-26,12.640000343322754,6000
2017-10-27,12.670000076293945,81000
2017-10-30,12.680000305175781,240000
2017-10-31,12.770000457763672,887000
2017-11-01,12.739999771118164,105000
2017-11-02,12.770000457763672,1000
2017-11-03,12.729999542236328,1000
2017-11-06,12.739999771118164,6000
2017-11-07,12.800000190734863,15000
2017-11-08,12.800000190734863,0
2017-11-09,12.600000381469727,33000
2017-11-10,12.619999885559082,7000
2017-11-13,12.579999923706055,3000
2017-11-14,12.550000190734863,1000
2017-11-15,12.380000114440918,56000
2017-11-16,12.399999618530273,140000
2017-11-17,12.579999923706055,9000
2017-11-20,12.579999923706055,1000
2017-11-21,12.760000228881836,27000
2017-11-22,12.869999885559082,40000
2017-11-23,12.90999984741211,140000
2017-11-24,12.90999984741211,1000
2017-11-27,12.6899995803833,7000
2017-11-28,12.59000015258789,76000
2017-11-29,12.630000114440918,32000
2017-11-30,12.279999732971191,89000
2017-12-01,12.430000305175781,67000
2017-12-04,12.430000305175781,33000
2017-12-05,12.300000190734863,196000
2017-12-06,11.869999885559082,104000
2017-12-07,11.779999732971191,100000
2017-12-08,11.8100004196167,211000
2017-12-11,12.079999923706055,54000
2017-12-12,11.949999809265137,100000
2017-12-13,11.979999542236328,311000
2017-12-14,12.220000267028809,179000
2017-12-15,12.020000457763672,100000
2017-12-18,12.079999923706055,329000
2017-12-19,12.010000228881836,243000
2017-12-20,12.100000381469727,112000
2017-12-21,12.140000343322754,124000
2017-12-22,12.1899995803833,23000
2017-12-25,12.229999542236328,97000
2017-12-26,11.949999809265137,68000
2017-12-27,12.0600004196167,65000
2017-12-28,12.289999961853027,241000
2017-12-29,12.40999984741211,370000
2018-01-02,12.539999961853027,44000
2018-01-03,12.789999961853027,72000
2018-01-04,12.880000114440918,22000
2018-01-05,12.9399995803833,118000
2018-01-08,13.020000457763672,42000
2018-01-09,13.010000228881836,346000
2018-01-10,12.850000381469727,154000
2018-01-11,12.779999732971191,420000
2018-01-12,13.010000228881836,8000
2018-01-15,13.170000076293945,44000
2018-01-16,13.25,47000
2018-01-17,13.25,6000
2018-01-18,13.5,343000
2018-01-19,13.59000015258789,521000
2018-01-22,13.789999961853027,804000
2018-01-23,13.819999694824219,356000
2018-01-24,13.59000015258789,70000
2018-01-25,13.75,938000
2018-01-26,13.699999809265137,16000
2018-01-29,13.760000228881836,689000
2018-01-30,13.5,105000
2018-01-31,13.550000190734863,53000
2018-02-01,13.760000228881836,5000
2018-02-02,13.569999694824219,30000
2018-02-05,13.050000190734863,87000
2018-02-06,11.850000381469727,327000
2018-02-07,12.130000114440918,170000
2018-02-08,12.109999656677246,28000
2018-02-09,11.720000267028809,656000
2018-02-12,11.880000114440918,219000
2018-02-21,12.5,25000
2018-02-22,12.430000305175781,57000
2018-02-23,12.720000267028809,52000
2018-02-26,12.899999618530273,17000
2018-02-27,12.880000114440918,33000
2018-03-01,12.770000457763672,442000
2018-03-02,12.539999961853027,452000
2018-03-05,12.420000076293945,38000
2018-03-06,12.699999809265137,9000
2018-03-07,12.829999923706055,6000
2018-03-08,12.899999618530273,49000
2018-03-09,12.960000038146973,18000
2018-03-12,13.329999923706055,31000
2018-03-13,13.489999771118164,37000
2018-03-14,13.350000381469727,8000
2018-03-15,13.430000305175781,17000
2018-03-16,13.380000114440918,17000
2018-03-19,13.329999923706055,6000
2018-03-20,13.3100004196167,26000
2018-03-21,13.369999885559082,25000
2018-03-22,13.289999961853027,44000
2018-03-23,12.800000190734863,25000
2018-03-26,12.869999885559082,27000
2018-03-27,13.260000228881836,57000
2018-03-28,12.920000076293945,146000
2018-03-29,12.960000038146973,18000
2018-03-30,13.210000038146973,41000
2018-04-02,13.220000267028809,1000
2018-04-03,12.84000015258789,161000
2018-04-09,13.100000381469727,229000
2018-04-10,13.1899995803833,52000
2018-04-11,13.300000190734863,16000
2018-04-12,13.180000305175781,15000
2018-04-13,13.260000228881836,35000
2018-04-16,13.199999809265137,36000
2018-04-17,12.899999618530273,139000
2018-04-18,12.979999542236328,44000
2018-04-19,13.289999961853027,61000
2018-04-20,12.869999885559082,76000
2018-04-23,12.649999618530273,97000
2018-04-24,12.420000076293945,38000
2018-04-25,12.279999732971191,109000
2018-04-26,12.149999618530273,119000
2018-04-27,12.210000038146973,58000
2018-04-30,12.470000267028809,44000
2018-05-02,12.510000228881836,103000
2018-05-03,12.199999809265137,17000
2018-05-04,12.25,7000
2018-05-07,12.399999618530273,40000
2018-05-08,12.520000457763672,75000
2018-05-09,12.630000114440918,77000
2018-05-10,12.800000190734863,11000
2018-05-11,12.979999542236328,32000
2018-05-14,13.229999542236328,328000
2018-05-15,13.050000190734863,16000
2018-05-16,13.029999732971191,6000
2018-05-17,12.970000267028809,124000
2018-05-18,12.949999809265137,15000
2018-05-21,13.260000228881836,16000
2018-05-22,13.199999809265137,3000
2018-05-23,13.109999656677246,3000
2018-05-24,13.140000343322754,33000
2018-05-25,13.140000343322754,0
2018-05-28,13.279999732971191,21000
2018-05-29,13.170000076293945,2000
2018-05-30,12.800000190734863,25000
2018-05-31,13.0,17000
2018-06-01,13.0600004196167,2000
2018-06-04,13.5600004196167,36000
2018-06-05,13.460000038146973,30000
2018-06-06,13.829999923706055,6000
2018-06-07,13.890000343322754,104000
2018-06-08,13.670000076293945,132000
2018-06-11,13.680000305175781,92000
2018-06-12,13.649999618530273,267000
2018-06-13,13.720000267028809,130000
2018-06-14,13.40999984741211,100000
2018-06-15,13.430000305175781,163000
2018-06-19,13.09000015258789,328000
2018-06-20,13.3100004196167,145000
2018-06-21,13.210000038146973,191000
2018-06-22,13.140000343322754,278000
2018-06-25,12.979999542236328,101000
2018-06-26,12.920000076293945,156000
2018-06-27,12.850000381469727,202000
2018-06-28,12.779999732971191,257000
2018-06-29,13.15999984741211,215000
2018-07-02,12.979999542236328,322000
2018-07-03,12.949999809265137,178000
2018-07-04,13.029999732971191,188000
2018-07-05,12.710000038146973,173000
2018-07-06,12.779999732971191,182000
2018-07-09,13.119999885559082,136000
2018-07-10,13.229999542236328,140000
2018-07-11,12.970000267028809,68000
2018-07-12,13.300000190734863,464000
2018-07-13,13.520000457763672,421000
2018-07-16,13.479999542236328,99000
2018-07-17,13.34000015258789,244000
2018-07-18,13.5,226000
2018-07-19,13.510000228881836,278000
2018-07-20,13.680000305175781,461000
2018-07-23,13.770000457763672,147000
2018-07-24,13.84000015258789,52000
2018-07-25,13.90999984741211,91000
2018-07-26,13.9399995803833,53000
2018-07-27,14.149999618530273,349000
2018-07-30,14.0600004196167,156000
2018-07-31,14.119999885559082,100000
2018-08-01,14.319999694824219,69000
