Date,Close,Volume
2008-06-26,34.34920883178711,15800
2008-06-27,34.29379653930664,26800
2008-06-30,34.32149124145508,23900
2008-07-01,34.016666412353516,55100
2008-07-02,33.51784133911133,74700
2008-07-03,33.60790252685547,17600
2008-07-07,33.53863525390625,55500
2008-07-08,33.600975036621094,54300
2008-07-09,33.213008880615234,28900
2008-07-10,33.1575813293457,20800
2008-07-11,33.012107849121094,22500
2008-07-14,32.9012565612793,37900
2008-07-15,32.3954963684082,24800
2008-07-16,33.060604095458984,23700
2008-07-17,33.48320770263672,26000
2008-07-18,33.44855880737305,18300
2008-07-21,33.55248260498047,18200
2008-07-22,33.73954772949219,29300
2008-07-23,34.0027961730957,47200
2008-07-24,33.25459289550781,39900
2008-07-25,33.40005874633789,9000
2008-07-28,32.86661148071289,71800
2008-07-29,33.185306549072266,19700
2008-07-30,33.73954772949219,33400
2008-07-31,33.40005874633789,14800
2008-08-01,33.206085205078125,46500
2008-08-04,32.721126556396484,27300
2008-08-05,33.5247688293457,35000
2008-08-06,33.746463775634766,22100
2008-08-07,32.97745132446289,45400
2008-08-08,33.41392517089844,40600
2008-08-11,33.61485290527344,34300
2008-08-12,33.15066146850586,34300
2008-08-13,32.78345489501953,44100
2008-08-14,32.92897033691406,87500
2008-08-15,32.9012565612793,21800
2008-08-18,32.353939056396484,23500
2008-08-19,32.07681655883789,25500
2008-08-20,32.3677978515625,20400
2008-08-21,32.617210388183594,20600
2008-08-22,32.7903938293457,22300
2008-08-25,32.18766784667969,50500
2008-08-26,32.353939056396484,37900
2008-08-27,32.3954963684082,26200
2008-08-28,33.081390380859375,34100
2008-08-29,32.78345489501953,20000
2008-09-02,31.86895751953125,28800
2008-09-03,31.979820251464844,30700
2008-09-04,30.80204963684082,114200
2008-09-05,30.60114097595215,75600
2008-09-08,31.467147827148438,54800
2008-09-09,30.684268951416016,42400
2008-09-10,30.933679580688477,50300
2008-09-11,30.912906646728516,71600
2008-09-12,31.259305953979492,19100
2008-09-15,29.977603912353516,123900
2008-09-16,30.476428985595703,128500
2008-09-17,28.82756805419922,118100
2008-09-18,30.344806671142578,129000
2008-09-19,32.15302276611328,78100
2008-09-22,30.989107131958008,58000
2008-09-23,31.19002342224121,94700
2008-09-24,30.20623779296875,44300
2008-09-25,31.06531524658203,58500
2008-09-26,31.363222122192383,92100
2008-09-29,29.374879837036133,100000
2008-09-30,29.7974853515625,98100
2008-10-01,29.361013412475586,90200
2008-10-02,27.78141975402832,152700
2008-10-03,27.538942337036133,111800
2008-10-06,26.22261619567871,192200
2008-10-07,25.01713752746582,154600
2008-10-08,24.629173278808594,117200
2008-10-09,23.45140838623047,141600
2008-10-10,22.71010398864746,387600
2008-10-13,25.765371322631836,368800
2008-10-14,26.312679290771484,235800
2008-10-15,23.118858337402344,140800
2008-10-16,23.66617774963379,196000
2008-10-17,23.43754768371582,84500
2008-10-20,25.079498291015625,113500
2008-10-21,23.527612686157227,160200
2008-10-22,21.802532196044922,207600
2008-10-23,21.754045486450195,134600
2008-10-24,21.594690322875977,157600
2008-10-27,20.38921546936035,129700
2008-10-28,21.6154727935791,51700
2008-10-29,23.208932876586914,92400
2008-10-30,23.409839630126953,70600
2008-10-31,23.409839630126953,89800
2008-11-03,23.42369842529297,83700
2008-11-04,24.68459701538086,112300
2008-11-05,23.389053344726562,145500
2008-11-06,22.010377883911133,160000
2008-11-07,23.084218978881836,179800
